tweetid,screen_name,date,lang,text,state,friends_count,followers_count
1296194015457681418,TruthTeam101,Wed Aug 19 21:15:10 +0000 2020,en,"These YouTube comments r so funny, i.e.  WxGuy- Who's here bc of the Corona virus?  Phil B- This needs 2 go viral again in 2020..oh wait  Tariq Sewnarine- this comment section is infected asf  Jeremy Tighe- ""Come a little closer"" Sorry, social distancing.  https://t.co/YGygiRjqFm",,3691,1036
1296283998965116930,BusyDrT,Thu Aug 20 03:12:43 +0000 2020,en,"Keep touching your face? Pet store suggests cones for coronavirus- sick freaks if u choose to wear this, you need to keep your deranged self at least 6 feet away from me. Next thing coming your way is a #shockcollar &amp; a #cattleprod  https://t.co/wWRjmwIscq",OH,224,61256
1296435796883509251,MsAnuJohanna,Thu Aug 20 13:15:55 +0000 2020,en,So stupid. When will people realise that we are all responsible for our own health. Nobody else is responsible for your health. Just you. Wearing a mask is your choice Coronavirus: Man knocked out at London train station during face mask row https://t.co/fb0dq5IvQt,,8296,9662
1296447182720114688,mercola,Thu Aug 20 14:01:09 +0000 2020,en,A coalition of health experts (myself included) has created a brand new site dedicated to stop COVID cold.     Visit https://t.co/SzDdR5Ytl7 today to take a FREE 2-minute COVID-19 Risk Assessment quiz and help #StopCOVIDCold.,FL,29955,289301
1296458247684198400,quingem,Thu Aug 20 14:45:07 +0000 2020,en,AstraZeneca to be exempt from coronavirus vaccine liability claims in most countries https://t.co/1LKVfo8AMo,CA,33,434
1296470893212950528,mercola,Thu Aug 20 15:35:22 +0000 2020,en,"Swiss Policy Research recommends a protocol of quercetin and zinc, along with other common medications, for early treatment of COVID-19.    ⚠️ Twitter has CENSORED my website!  ✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/laugEK0Pnb",FL,29953,289300
1296474794012094465,ajividen73,Thu Aug 20 15:50:52 +0000 2020,en,"IACC is to Autism as ""X"" is to COVID https://t.co/ViIfu41OI8",,577,148
1296507983975845889,mercola,Thu Aug 20 18:02:45 +0000 2020,en,"Are you at a higher risk of contracting COVID? Find out by taking this quiz, plus discover stealth strategies to help stop the spread of this virus. #StopCOVIDCold     Click here 👉 https://t.co/xueLeTAQFO https://t.co/gCtFgDUAvt",FL,29952.0,289278.0
1296560466681114628,TruthTeam101,Thu Aug 20 21:31:18 +0000 2020,en,"MO PEOPLE MO PROBLEMS - A Chris Mann #Coronavirus Parody (feat. iNTeLL, Kathryn Dean, Diddy, Biggie)  https://t.co/zWBFCFgWV4",,3701,1040
1296719411001401344,TruthTeam101,Fri Aug 21 08:02:54 +0000 2020,en,"As COVID-19 swept thru U.S. meatpacking plants ..plants closed, leaving farmers w millions of animals they cudn’t get to market. This prompted Tyson to take out an ad in  NY Times, warning the “food supply chain is breaking.”   But NOT TRUE!👇 #CORRUPTION  https://t.co/DrCbfTk5jg",,3701,1037
1296795129093722112,mercola,Fri Aug 21 13:03:46 +0000 2020,en,Your first line of defense against COVID is a healthy immune system. Download my report to find safe and natural ways to enhance your immunity. #StopCOVIDCold     Click here 👉 https://t.co/qZeVUTmSPx https://t.co/VBPovvsRmO,FL,29946,289267
1296812316860841985,MsAnuJohanna,Fri Aug 21 14:12:04 +0000 2020,en,Disgusting breach of human rights and Nuremberg code. Everyone should say no to anything that is forced or blackmailed Anti-vaxxers who refuse to get a coronavirus jab could be punished https://t.co/nHskjkyWQ2 #KBF #freedom #Nuremberg2021,,8301,9665
1296839976206958593,mercola,Fri Aug 21 16:01:59 +0000 2020,en,A coalition of health experts (myself included) has created a brand new site dedicated to stop COVID cold. Visit https://t.co/SzDdR5Ytl7 today to take a FREE 2-minute COVID-19 Risk Assessment quiz and help #StopCOVIDCold.,FL,29947,289264
1296907567843749888,mercola,Fri Aug 21 20:30:34 +0000 2020,en,Take this FREE 2-minute COVID-19 Risk Assessment quiz today  https://t.co/SzDdR5Ytl7  #StopCOVIDCold,FL,29946,289265
1296919046223548419,TruthTeam101,Fri Aug 21 21:16:10 +0000 2020,en,Am I the one who does not want to go out after drinking a tall glass of water--for fear of then needing to pee in a public #coronavirus  restroom?😬😬 https://t.co/YW4HJ46U1D,,3706,1036
1296926361324531717,mercola,Fri Aug 21 21:45:14 +0000 2020,en,Garlic has been a cooking staple and used medicinally for centuries; in lab studies it's been shown to inhibit COVID.   ⚠️ Twitter has CENSORED my website! ✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/38Mc8L9hmO,FL,29946,289271
1297019752758628357,BusyDrT,Sat Aug 22 03:56:21 +0000 2020,en,Virginia Plans Mandatory COVID-19 Vaccinations For All Residents  https://t.co/lYblBnXnLn,OH,228,61878
1297179433321795584,mercola,Sat Aug 22 14:30:51 +0000 2020,en,Grab your free COVID-19 report NOW and learn how to #StopCOVIDCold   Visit https://t.co/SzDdR5Ytl7,FL,29947,289279
1297275681919897608,VegGirlQ,Sat Aug 22 20:53:19 +0000 2020,en,COVID-19 Has Worsened the Ocean Plastic Pollution Problem https://t.co/DldmwVcJDv via @sciam,,953,1670
1297277902065668103,VegGirlQ,Sat Aug 22 21:02:08 +0000 2020,en,Could the US and Caribbean be heading for their worst hurricane season? https://t.co/wRpNEOvtND,,953,1670
1297288717502156800,mercola,Sat Aug 22 21:45:07 +0000 2020,en,A coalition of health experts (myself included) has created a brand new site dedicated to stop COVID cold.   Visit https://t.co/SzDdR5Ytl7 today to take a FREE 2-minute COVID-19 Risk Assessment,FL,29946,289280
1297288719146393601,mercola,Sat Aug 22 21:45:07 +0000 2020,en,"COVID-19 is uncommon in children. However, the psychological trauma they experience because of the pandemic is much worse.   ⚠️ Twitter has CENSORED my website! ✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/PUAE6smE0Y",FL,29946,289280
1297292251123589123,BusyDrT,Sat Aug 22 21:59:09 +0000 2020,en,If you’re in the least bit curious about who #FauciTheFraud works for 😷🌡💉💊 and why it matters... #drfranciscollins #CDC   https://t.co/WWtRoYM3jN,OH,227,62090
1297461937526190080,TruthTeam101,Sun Aug 23 09:13:26 +0000 2020,en,"Why do people keep talking about the things they'll do when #COVID19 is over?🤔    Do you really think it will be over?  Maybe it's just me, but I am not optimistic.",,3705,1034
1297485005791399936,mercola,Sun Aug 23 10:45:06 +0000 2020,en,Take this FREE 2-minute COVID-19 Risk Assessment quiz today   Visit https://t.co/SzDdR5Ytl7  #StopCOVIDCold,FL,29947,289290
1297624301332504580,CordeiroRick,Sun Aug 23 19:58:36 +0000 2020,en,COVID-19 FACTS FACEBOOK DOESN'T WANT YOU TO KNOW https://t.co/7bOyBm2koD,,594158,537205
1297892765318209536,mercola,Mon Aug 24 13:45:23 +0000 2020,en,Together they have synergistic effects that make them useful in the prevention and early at-home treatment of COVID-19.   ⚠️ Twitter has CENSORED my website! ✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/LXiEmSoX7U,FL,29948,289274
1298104892649766912,BusyDrT,Tue Aug 25 03:48:18 +0000 2020,en,The clowns are at it again!  #CDC guidelines say wearing a mask during prolonged exposure to coronavirus won't prevent possible infection https://t.co/XouaDWUx3u,OH,229,62573
1298197730431512576,MsAnuJohanna,Tue Aug 25 09:57:12 +0000 2020,en,"“This is Not a Mask.” No, it's Worse Than That | Carl Vernon https://t.co/KZ4JweQuxt via @RealCarlVernon #freedom #COVID19 #TruthMatters",,8313,9660.0
1298221139131588611,MsAnuJohanna,Tue Aug 25 11:30:14 +0000 2020,en,Wise words from old man in a chair. Please listen Nothing is Now Impossible https://t.co/kCGwyeROLH #COVID19 #freedom #KBF,,8313,9663
1298331653409067008,WakeTheFlockUp6,Tue Aug 25 18:49:22 +0000 2020,en,CDC Emergency Overnight School Sleepover???  #HellNo! https://t.co/a0u2ksNAOF https://t.co/EC9w5lIJzl,,5303,6197
1298375540714475520,BusyDrT,Tue Aug 25 21:43:46 +0000 2020,en,@davidicke  lays it down on the Fake False Positive Covid-19 PCR Test! He's on fire!! 🔥 And on this show he's got Dr. Kaufman on who knows the PCR Test inside out and used it for years. Chromosome 8 is discussed! Boom! 💖🥑✨ (54 min 38 seconds) https://t.co/ZGkZO2zfYn,OH,229,62711
1298402752620572672,WakeTheFlockUp6,Tue Aug 25 23:31:54 +0000 2020,en,"“These tech giants are financially intertwined w/ Big Pharma; they have captured the media narrative, deliberately preventing the public from gaining access to the truth” #HCQWorks #releasethecures #plandemic https://t.co/zK30l9SDTj",,5303,6197
1298405175359668227,WakeTheFlockUp6,Tue Aug 25 23:41:31 +0000 2020,en,Calling all Attorneys to help on Freedom of Information Act Cases  #Covid #Wuhan #Corona #Plandemic #ChineseVirus https://t.co/8MoMjVGvco https://t.co/xjz86eTN5e,,5287,6197
1298520408560410624,MsAnuJohanna,Wed Aug 26 07:19:25 +0000 2020,en,This is a very very sad day. A proof how governments don’t care about children at all Boris Johnson U-turns on advice against face masks in schools https://t.co/6sbuC2SXN9 #KBF #NoMasks #freedom,,8314,9666
1298539080171565056,TruthTeam101,Wed Aug 26 08:33:37 +0000 2020,en,Last nite I went to the supermarket. There was a mom w a 3 year old in the cart w/o a mask. I spoke to her. She said she couldn't get him to wear one. I said I am sure that the #Coronavirus will be very understanding of that. Then I got some guy screaming that I shudn't watch CNN,,3706,1032
1298557960529096706,BusyDrT,Wed Aug 26 09:48:38 +0000 2020,en,"Shutdowns Spur Mental Health Crisis in US, Experts Say https://t.co/EG2GYJ4dwD via @epochtimes",OH,229,62755.0
1298564863757881344,MsAnuJohanna,Wed Aug 26 10:16:04 +0000 2020,en,Cases. Not deaths or hospitalisations. Why UK coronavirus deaths are falling even as cases are rising | Free to read https://t.co/qL2nALvQyW #KBF #TruthMatters,,8314,9667
1298682104847441921,BusyDrT,Wed Aug 26 18:01:56 +0000 2020,en,My friend @Cloudnician .... nails it as he sums up perfectly the leading up to the manufactured COVID crisis &amp; most importantly the limited amount of time we have left to turn things around! @grundvighttps://vaxxter.com/manufactured-crisis-what-are-you-going-to-do/,OH,229,62788
1298736225705025536,RobertKennedyJr,Wed Aug 26 21:37:00 +0000 2020,en,"In the same way that the news media has given #Gates an outsize voice in the #pandemic, the #GatesFoundation has long used its charitable giving to shape the public discourse on everything from global health to education to agriculture.    https://t.co/7x9q9ca9Rw",CA,576,160223
1298797714457624576,BusyDrT,Thu Aug 27 01:41:20 +0000 2020,en,Sounds like these 2 Canadian dads from BC need a reality check on masks &amp; why they're even worse  for kids  than for adults!  Should I reach out and see if they're open to the truth?  https://t.co/BVi7h6GdOw,OH,229,62828.0
1298804410705997829,jeffreymadwisc,Thu Aug 27 02:07:56 +0000 2020,en,Fact Sheet: Explaining Operation Warp Speed | https://t.co/Fb699tKvVa. #OperationWarpSpeed  https://t.co/yZy6oNPzqO,,17498,16058.0
1298829073918169091,BusyDrT,Thu Aug 27 03:45:56 +0000 2020,en,Despicable liberals now suggesting bribery as a way to sway people into taking a toxic unsafe &amp; ineffective vaccine. https://t.co/uvAYdUCLVl,OH,230,62842
1298927894211821568,MsAnuJohanna,Thu Aug 27 10:18:37 +0000 2020,en,BS. He’s on a power trip and will not let go unless he’s overthrown Boris Johnson dismisses claim he will quit in six months due to Covid fatigue as 'absolute nonsense' https://t.co/hq364fntYo,,8321,9675
1298928265860722691,MsAnuJohanna,Thu Aug 27 10:20:06 +0000 2020,en,Really? I haven’t noticed From face masks to Covid testing: 11 times the UK government has U-turned https://t.co/OnwmOvzbPg #KBF #truth,,8321,9675.0
1298965010325082117,WakeTheFlockUp6,Thu Aug 27 12:46:06 +0000 2020,en,Effects of Covid on Kids  h ttps://articles.mercola.com/sites/articles/archive/2020/08/22/effects-of-covid-on-children.aspx https://t.co/jjeHZMGPiA,,5288,6209
1298992168007131143,VegGirlQ,Thu Aug 27 14:34:01 +0000 2020,en,PETITION: End Dangerous Fur Farms in the US Amid Coronavirus Concerns https://t.co/y0qYx8GuLw via @ladyfreethinker,,951,1671
1299014683849039873,WakeTheFlockUp6,Thu Aug 27 16:03:29 +0000 2020,en,"Some have no Covid symptoms: Common cold be reason?  Many viruses fall under CORONAVIRUS category, including ones that cause the common cold, SARS &amp; MERS  In the meantime, researchers continue to look at the IMMUNE SYSTEM for answers to fighting COVID-19  https://t.co/eywpdOCQZz",,5290.0,6210.0
1299031211113877505,WakeTheFlockUp6,Thu Aug 27 17:09:10 +0000 2020,en,"Statement released on August 27, 2014 by Dr Thompson in response to reports that he &amp; co-authors from 2004 article published in the Journal Pediatrics DID IN FACT OMIT important information from a study on the link between VACC$NES &amp; AUT!SM #CDC CRIMINALS https://t.co/uXkotINWZr",,5291.0,6211.0
1299032932808568833,WakeTheFlockUp6,Thu Aug 27 17:16:00 +0000 2020,en,M M R vacc$ne - #blackbabies increased risk -  this aired 2014 -&gt; crickets  #Measles #CDC ARE CRIMINALS. https://t.co/xzaZfmoZPI via @YouTube,,5292,6211
1299036858836570114,WakeTheFlockUp6,Thu Aug 27 17:31:36 +0000 2020,en,V A C C I N E   EXCIPIENTS: https://t.co/EbjWvgVGon  #TheMoreYouKnow #SIDS #Wellcheck #newborn #KeepResearching! https://t.co/56wjEGC90G,,5292,6211
1299053326097616898,BusyDrT,Thu Aug 27 18:37:02 +0000 2020,en,"The U.S. Department of Justice says #NewYork, #NewJersey, #Pennsylvania and #Michigan may have violated the #civilrights of the elderly when they required #nursinghomes to admit #coronavirus patients. #NursingHomeSlaughter https://t.co/IIMZ8itc8t",OH,230,62883
1299089062918266880,BusyDrT,Thu Aug 27 20:59:03 +0000 2020,en,They are banking on you being in a #mask for the rest of your natural life!  Let's prove them wrong! Coronavirus: LG unveils battery-powered face mask dubbed 'wearable air purifier' https://t.co/eC1Rri3LMi,OH,230,62903
1299378445391196167,WakeTheFlockUp6,Fri Aug 28 16:08:57 +0000 2020,en,"CDC: ""Possibility"" that vaccines rarely trigger autism (AUDIO) https://t.co/Ng8YSIn56J",,5292.0,6212.0
1299379114500067328,WakeTheFlockUp6,Fri Aug 28 16:11:36 +0000 2020,en,"CDC Responds to Allegation it Omitted Vaccine-Autism Study Link DATED: AUGUST 28, 2014  #WhereIsTheOutrage? https://t.co/86aG3wt5Rw",,5292,6212
1299471917972242432,micharu333,Fri Aug 28 22:20:22 +0000 2020,en,"For years before COVID19 I’ve been advocating reducing meat consumption, including chicken.⁣ ⁣ Since the pandemic hit, it’s even MORE important for your immunity.⁣ ⁣ https://t.co/awBj5w4jjH",,62,139
1299821709986533378,mercola,Sat Aug 29 21:30:19 +0000 2020,en,"Long before COVID-19, it was evident that masks are ineffective against viruses, yet the value of their use continues to be hotly debated.   ⚠️ Twitter has CENSORED my website! ✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/dk0dNIf62N",FL,29965,289199
1299829167933059073,miraforeman,Sat Aug 29 21:59:57 +0000 2020,en,Germany: Night falls on Berlin protest against COVID measures after day ... https://t.co/9QSR6ZfgFe via @YouTube Watch this pls Absolutely beautiful  Berlin 2 hours ago,,1178,1072
1300091983537430528,quingem,Sun Aug 30 15:24:18 +0000 2020,en,Coronavirus: The Truth about PCR Test Kit from the Inventor and Other Experts https://t.co/5cfhbwpaYd via @weblyf,CA,32,434
1300253903125131264,TruthTeam101,Mon Aug 31 02:07:42 +0000 2020,en,"Trumps ineptitude w corona virus and his trade tariffs on China   = SCARCITY ON LAPTOPS!!!!!!!  Lenovo, HP and Dell, told school districts they have a shortage of nearly 5 MILLION, according to The AP  https://t.co/MDUkIGks7C",,3723,1035
1300354805324566529,seb293,Mon Aug 31 08:48:39 +0000 2020,en,Sex offenders may be released as Turkish lawmakers seek to cut prison population amid coronavirus threat https://t.co/2UlD1RWXGN via @AlMonitor,,1457,7020
1300370559818174464,miraforeman,Mon Aug 31 09:51:15 +0000 2020,en,Consultation document: changes to Human Medicine Regulations to support the rollout of COVID-19 vaccines - https://t.co/1JQdwaGtjX Everyone read this  Gov is thightening the screw We are screwed https://t.co/Wnq0d14CWE,,1187,1085
1300392219787100162,miraforeman,Mon Aug 31 11:17:19 +0000 2020,en,"How the Coronavirus Hoax has Permanently Destroyed Health Care https://t.co/XvJCL3KJ1V via @YouTube Dr Coleman put his finger on truth  NHS serv was better years ago, when GP visit at home  Now, if you need help out of hours, unable to get to hospital, call ambulance £800+cost",,1187,1085.0
1300704058760626176,Truth_Seeker71,Tue Sep 01 07:56:28 +0000 2020,en,Distributing vaccines and treatments for COVID-19 and flu https://t.co/wbeUk9JlnU,,148,70
1300746011162415106,TruthTeam101,Tue Sep 01 10:43:10 +0000 2020,en,"CDC IS NOW CONTROLLED BY TRUMP, DECIDES TESTING NOT NEEDED, CHANGES WEBSITE IN MIDDLE OF NITE.  WHEN WILL ALL OUR NEWS MEDIA BE CONTROLLED BY GOP SO THAT WE CAN NO LONGER HEAR STORIES LIKE THIS?  IT'S POSSIBLE WE WILL HAVE NO MORE CNN, MSNBC, COLBERT SHOW https://t.co/MbFnVHUoJP",,3727,1036
1300782831443079175,BusyDrT,Tue Sep 01 13:09:29 +0000 2020,en,We need to do the same ...  https://t.co/M71cpF4ZJ3,OH,231,63729
1300882228734459904,Truth_Seeker71,Tue Sep 01 19:44:27 +0000 2020,en,'Freedom Day' protests against coronavirus lockdown slammed by Daniel Andrews | https://t.co/u49rKsa2oT https://t.co/0txxuPPPcN,,148,70.0
1300888682422046720,mercola,Tue Sep 01 20:10:05 +0000 2020,en,"COVID-19-like illness is on the decline, and the government is sitting on a stockpile of nearly 100,000 ventilators that aren't needed.   ⚠️ Twitter has CENSORED my website! ✅ Visit 𝐌𝐞𝐫𝐜𝐨𝐥𝐚.𝐜𝐨𝐦 to read this and more news articles. https://t.co/WyMEEpqcDd",FL,29961,289164
1301014206909681664,TruthTeam101,Wed Sep 02 04:28:53 +0000 2020,en,"""There's no reason to say Covid only counts if it kills people who seem to be otherwise healthy.” https://t.co/uSJc0aiS0x via @HuffPostPol",,3729,1036
1301096782382927872,MsAnuJohanna,Wed Sep 02 09:57:00 +0000 2020,en,"Words of wisdom Vernon Coleman, the ""Old Man In A Chair"" speaks out. https://t.co/9O16w1GDE9 via #WednesdayWisdom #COVID19",,8369,9717.0
1301127935521419265,Truth_Seeker71,Wed Sep 02 12:00:48 +0000 2020,en,More than 90 coronavirus laws and rules imposed without Parliamentary scrutiny  https://t.co/jBC9ZRz4UK,,150,70
1301133927646724096,WakeTheFlockUp6,Wed Sep 02 12:24:36 +0000 2020,en,6% #SixPercent #6percent   Covid is over... now admit you’ve been played.  Stand up against plandemic fear mongers. https://t.co/VAKpRuBdL6,,5365,6285
1301160972690886657,RobertKennedyJr,Wed Sep 02 14:12:04 +0000 2020,en,Vaccine experts are warning the federal government against rushing out a #coronavirus #vaccine before testing has shown it's both safe and effective. Decades of history show why they're right.  https://t.co/2SsdGuEBxL,CA,577,175227
1301188201495879680,MsAnuJohanna,Wed Sep 02 16:00:16 +0000 2020,en,The government actions have been a total failure for the youth Record number of young people on benefits https://t.co/m40FCuFqVJ #KBF #PMQs #coronavirus,,8369,9718
1301293080046436358,CordeiroRick,Wed Sep 02 22:57:01 +0000 2020,en,COVID-19 NUMBERS IN TORONTO STARTING TO GO UP AGAIN  AT THE SAME TIME MANY 5G TOWERS HAVE BEEN SWITCHED ON IN ONTARIO,,592893,536062
